created_at,travel_at,from_place,to_place
08.01.2019 10:53,08.01.2019 10:53,Passau,Passau
08.01.2019 10:53,08.01.2019 12:31,Passau,Passau
08.01.2019 10:53,08.01.2019 10:30,Passau,Passau
08.01.2019 12:14,08.01.2019 12:13,Passau,Passau
08.01.2019 12:37,08.01.2019 12:37,Passau,Passau
08.01.2019 12:37,08.01.2019 13:45,Passau,Passau
08.01.2019 12:37,08.01.2019 12:29,Passau,Passau
08.01.2019 12:47,08.01.2019 12:47,Passau,Neuhaus a. Inn
08.01.2019 13:03,08.01.2019 13:03,Passau,Neuhaus a. Inn
08.01.2019 13:03,08.01.2019 12:27,Passau,Neuhaus a. Inn
08.01.2019 13:04,08.01.2019 15:44,Passau,Neuhaus a. Inn
08.01.2019 13:06,08.01.2019 13:06,Passau,Passau
08.01.2019 13:06,08.01.2019 12:50,Passau,Passau
08.01.2019 13:06,08.01.2019 13:51,Passau,Passau
08.01.2019 13:06,08.01.2019 15:18,Passau,Passau
08.01.2019 13:07,08.01.2019 15:50,Passau,Passau
08.01.2019 13:07,08.01.2019 15:43,Passau,Passau
08.01.2019 13:07,08.01.2019 16:29,Passau,Passau
08.01.2019 13:17,08.01.2019 13:17,Passau,94113 Tiefenbach
08.01.2019 13:17,08.01.2019 14:45,Passau,94113 Tiefenbach
08.01.2019 13:17,08.01.2019 12:24,Passau,94113 Tiefenbach
08.01.2019 16:06,08.01.2019 16:05,Passau,Passau
08.01.2019 16:06,08.01.2019 16:33,Passau,Passau
08.01.2019 16:33,08.01.2019 16:32,Neuhaus a. Inn,94099 Ruhstorf an der Rott
08.01.2019 16:33,08.01.2019 16:02,Neuhaus a. Inn,94099 Ruhstorf an der Rott
08.01.2019 16:33,08.01.2019 13:14,Neuhaus a. Inn,94099 Ruhstorf an der Rott
08.01.2019 16:59,08.01.2019 16:59,Passau,Salzweg
08.01.2019 16:59,08.01.2019 18:22,Passau,Salzweg
08.01.2019 16:59,08.01.2019 16:26,Passau,Salzweg
08.01.2019 17:33,08.01.2019 17:33,Passau,Salzweg
08.01.2019 17:33,08.01.2019 17:31,Passau,Salzweg
08.01.2019 17:36,10.01.2019 15:36,Tiefenbach (Kreis Passau),Passau
08.01.2019 17:39,10.01.2019 15:17,Tiefenbach (Kreis Passau),Passau
08.01.2019 17:39,10.01.2019 13:28,Tiefenbach (Kreis Passau),Passau
08.01.2019 17:40,08.01.2019 17:40,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
08.01.2019 17:40,08.01.2019 17:12,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
08.01.2019 17:40,08.01.2019 15:52,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
08.01.2019 17:52,08.01.2019 17:52,Passau,Tiefenbach (Kreis Passau)
08.01.2019 17:52,08.01.2019 22:30,Passau,Tiefenbach (Kreis Passau)
08.01.2019 18:47,09.01.2019 15:46,Hutthurm,Passau
08.01.2019 18:47,09.01.2019 15:32,Hutthurm,Passau
08.01.2019 18:48,09.01.2019 18:25,Hutthurm,Passau
08.01.2019 18:50,09.01.2019 11:46,Passau,Hutthurm
08.01.2019 19:08,09.01.2019 12:08,Passau,Passau
08.01.2019 19:08,09.01.2019 14:27,Passau,Passau
08.01.2019 19:09,09.01.2019 13:09,Passau,Passau
08.01.2019 19:09,09.01.2019 13:57,Passau,Passau
08.01.2019 20:40,09.01.2019 11:40,Passau,Hutthurm
08.01.2019 20:40,09.01.2019 13:21,Passau,Hutthurm
09.01.2019 06:18,09.01.2019 06:18,94113 Tiefenbach,Passau
09.01.2019 06:18,09.01.2019 08:54,94113 Tiefenbach,Passau
09.01.2019 06:18,09.01.2019 06:02,94113 Tiefenbach,Passau
09.01.2019 06:18,09.01.2019 06:18,Tiefenbach (Kreis Passau),Passau
09.01.2019 06:50,09.01.2019 06:50,94127 Neuburg am Inn,Passau
09.01.2019 07:01,09.01.2019 07:01,Hutthurm,Salzweg
09.01.2019 08:47,09.01.2019 15:46,Passau,
09.01.2019 08:47,09.01.2019 18:03,Passau,
09.01.2019 08:47,09.01.2019 15:38,Passau,
09.01.2019 12:01,10.01.2019 08:30,Fürstenstein,Passau
09.01.2019 12:01,10.01.2019 08:45,Fürstenstein,Passau
09.01.2019 12:19,09.01.2019 12:19,Passau,Salzweg
09.01.2019 12:19,09.01.2019 14:17,Passau,Salzweg
09.01.2019 13:05,09.01.2019 12:16,Passau,Salzweg
09.01.2019 13:21,09.01.2019 13:21,Passau,Neuburg a. Inn
09.01.2019 13:21,09.01.2019 13:17,Passau,Neuburg a. Inn
09.01.2019 13:22,09.01.2019 15:28,Passau,Neuburg a. Inn
09.01.2019 13:56,10.01.2019 13:53,Passau,Passau
09.01.2019 13:56,10.01.2019 13:54,Passau,Passau
09.01.2019 13:56,10.01.2019 14:42,Passau,Passau
09.01.2019 14:40,09.01.2019 14:40,Salzweg,94136 Thyrnau
09.01.2019 14:42,09.01.2019 16:54,Salzweg,94136 Thyrnau
09.01.2019 14:42,09.01.2019 14:42,Salzweg,94136 Thyrnau
09.01.2019 14:43,09.01.2019 16:54,Salzweg,94136 Thyrnau
09.01.2019 14:43,09.01.2019 20:50,Salzweg,94136 Thyrnau
09.01.2019 14:43,09.01.2019 13:49,Salzweg,94136 Thyrnau
09.01.2019 14:44,09.01.2019 15:42,Salzweg,94136 Thyrnau
09.01.2019 15:02,09.01.2019 15:02,Passau,Tiefenbach (Kreis Passau)
09.01.2019 15:02,09.01.2019 18:22,Passau,Tiefenbach (Kreis Passau)
09.01.2019 15:05,09.01.2019 15:05,Hutthurm,Passau
09.01.2019 15:05,09.01.2019 16:18,Hutthurm,Passau
09.01.2019 15:05,09.01.2019 14:30,Hutthurm,Passau
09.01.2019 15:42,09.01.2019 15:42,Passau,Neuburg am Inn - Neukirchen am Inn
09.01.2019 15:43,09.01.2019 15:39,Passau,Neuburg am Inn - Neukirchen am Inn
09.01.2019 15:43,09.01.2019 17:03,Passau,Neuburg am Inn - Neukirchen am Inn
09.01.2019 15:46,09.01.2019 15:46,Passau,Salzweg
09.01.2019 15:46,09.01.2019 15:34,Passau,Salzweg
09.01.2019 15:46,09.01.2019 17:15,Passau,Salzweg
09.01.2019 15:48,09.01.2019 18:48,Salzweg,Salzweg
09.01.2019 15:48,09.01.2019 18:14,Salzweg,Salzweg
09.01.2019 15:48,10.01.2019 10:30,Salzweg,Salzweg
09.01.2019 15:48,09.01.2019 17:48,Salzweg,Salzweg
09.01.2019 15:48,09.01.2019 17:43,Salzweg,Salzweg
09.01.2019 15:48,09.01.2019 20:44,Salzweg,Salzweg
09.01.2019 15:50,09.01.2019 16:50,Passau,Salzweg
09.01.2019 15:50,09.01.2019 18:15,Passau,Salzweg
09.01.2019 15:50,09.01.2019 16:10,Passau,Salzweg
09.01.2019 16:09,09.01.2019 16:08,Passau,Neuburg am Inn - Neukirchen am Inn
09.01.2019 16:26,09.01.2019 16:15,Hutthurm,Passau
09.01.2019 17:30,10.01.2019 08:45,Fürstenzell,Passau
09.01.2019 17:31,10.01.2019 07:11,Fürstenzell,Passau
09.01.2019 17:31,10.01.2019 09:11,Fürstenzell,Passau
09.01.2019 17:31,10.01.2019 15:37,Fürstenzell,Passau
09.01.2019 22:58,12.01.2019 20:00,Passau,Windorf
09.01.2019 22:58,12.01.2019 18:21,Passau,Windorf
09.01.2019 23:00,12.01.2019 12:19,Passau,Windorf
09.01.2019 23:00,11.01.2019 18:21,Passau,Windorf
09.01.2019 23:00,12.01.2019 23:00,Passau,Windorf
09.01.2019 23:00,13.01.2019 17:19,Passau,Windorf
09.01.2019 23:00,14.01.2019 12:20,Passau,Windorf
09.01.2019 23:01,14.01.2019 16:57,Passau,Windorf
09.01.2019 23:01,12.01.2019 21:00,Passau,Windorf
09.01.2019 23:01,12.01.2019 20:29,Passau,Windorf
09.01.2019 23:01,13.01.2019 17:19,Passau,Windorf
09.01.2019 23:01,12.01.2019 20:00,Passau,Windorf
09.01.2019 23:01,13.01.2019 17:00,Passau,Windorf
09.01.2019 23:01,12.01.2019 18:21,Passau,Windorf
09.01.2019 23:01,13.01.2019 17:00,Passau,Windorf
09.01.2019 23:01,13.01.2019 15:18,Passau,Windorf
09.01.2019 23:01,12.01.2019 18:21,Passau,Windorf
09.01.2019 23:02,14.01.2019 07:25,Passau,Windorf
09.01.2019 23:02,14.01.2019 13:35,Passau,Windorf
09.01.2019 23:02,12.01.2019 12:00,Windorf,Passau
09.01.2019 23:03,13.01.2019 09:10,Windorf,Passau
09.01.2019 23:07,11.01.2019 04:04,Windorf,Passau
09.01.2019 23:07,10.01.2019 21:06,Windorf,Passau
09.01.2019 23:07,11.01.2019 12:14,Windorf,Passau
09.01.2019 23:07,11.01.2019 04:04,Windorf,Passau
09.01.2019 23:13,10.01.2019 04:13,Passau,Regen
09.01.2019 23:13,10.01.2019 08:26,Passau,Regen
10.01.2019 07:00,10.01.2019 07:00,Passau,Passau
10.01.2019 07:00,10.01.2019 12:00,Salzweg,Passau
10.01.2019 07:00,10.01.2019 13:45,Salzweg,Passau
10.01.2019 07:01,10.01.2019 07:22,Passau,Passau
10.01.2019 07:23,10.01.2019 07:23,Fürstenstein,Passau
10.01.2019 07:50,10.01.2019 12:47,Fürstenstein,Passau
10.01.2019 07:50,10.01.2019 07:12,Fürstenstein,Passau
10.01.2019 07:54,10.01.2019 07:54,Fürstenstein,Passau
10.01.2019 11:18,10.01.2019 11:18,94127 Neuburg am Inn,Passau
10.01.2019 11:18,10.01.2019 09:52,94127 Neuburg am Inn,Passau
10.01.2019 11:20,10.01.2019 11:20,Passau,Fürstenstein
10.01.2019 11:26,10.01.2019 12:53,94127 Neuburg am Inn,Passau
10.01.2019 11:26,10.01.2019 11:18,94127 Neuburg am Inn,Passau
10.01.2019 11:54,11.01.2019 11:54,Fürstenzell,Ruhstorf a.d. Rott
10.01.2019 11:54,11.01.2019 14:15,Fürstenzell,Ruhstorf a.d. Rott
10.01.2019 11:54,11.01.2019 18:49,Fürstenzell,Ruhstorf a.d. Rott
10.01.2019 11:55,11.01.2019 11:14,Fürstenzell,Ruhstorf a.d. Rott
10.01.2019 11:56,13.01.2019 16:56,Ruhstorf a.d. Rott,Fürstenzell
10.01.2019 11:56,13.01.2019 22:13,Ruhstorf a.d. Rott,Fürstenzell
10.01.2019 11:56,13.01.2019 15:01,Ruhstorf a.d. Rott,Fürstenzell
10.01.2019 11:57,13.01.2019 08:11,Ruhstorf a.d. Rott,Fürstenzell
10.01.2019 12:24,10.01.2019 12:24,Passau,Hutthurm
10.01.2019 13:51,10.01.2019 14:20,94152 Neuhaus am Inn,Neuhaus a. Inn
10.01.2019 13:51,10.01.2019 13:37,94152 Neuhaus am Inn,Neuhaus a. Inn
10.01.2019 13:51,10.01.2019 16:55,94152 Neuhaus am Inn,Neuhaus a. Inn
10.01.2019 13:51,10.01.2019 09:22,94152 Neuhaus am Inn,Neuhaus a. Inn
10.01.2019 13:52,10.01.2019 14:20,94152 Neuhaus am Inn,Neuhaus a. Inn
10.01.2019 13:52,10.01.2019 14:17,94152 Neuhaus am Inn,Neuhaus a. Inn
10.01.2019 13:53,10.01.2019 17:16,94152 Neuhaus am Inn,Neuhaus a. Inn
10.01.2019 14:10,10.01.2019 14:10,Untergriesbach,Passau
10.01.2019 14:10,10.01.2019 13:56,Untergriesbach,Passau
10.01.2019 14:11,10.01.2019 16:52,Untergriesbach,Passau
10.01.2019 14:18,10.01.2019 16:17,Passau,Wegscheid
10.01.2019 14:18,10.01.2019 20:32,Passau,Wegscheid
10.01.2019 14:54,08.02.2019 16:57,Passau,Dorfen
10.01.2019 14:54,08.02.2019 17:50,Passau,Dorfen
10.01.2019 14:57,08.02.2019 14:48,Passau,Dorfen
10.01.2019 15:51,10.01.2019 15:51,Passau,Neuburg am Inn - Neukirchen am Inn
10.01.2019 16:10,10.01.2019 16:10,Passau,Neuburg am Inn - Neukirchen am Inn
10.01.2019 16:10,10.01.2019 17:06,Passau,Neuburg am Inn - Neukirchen am Inn
10.01.2019 16:10,10.01.2019 15:46,Passau,Neuburg am Inn - Neukirchen am Inn
10.01.2019 16:14,14.01.2019 16:22,Passau,Windorf
10.01.2019 16:15,14.01.2019 12:07,Passau,Windorf
10.01.2019 16:19,10.01.2019 16:19,Passau,Wegscheid
10.01.2019 16:23,10.01.2019 16:23,Passau,Wegscheid
10.01.2019 16:23,10.01.2019 16:21,Passau,Wegscheid
10.01.2019 16:37,10.01.2019 16:37,Passau,Neuburg am Inn - Neukirchen am Inn
10.01.2019 16:37,10.01.2019 18:00,Passau,Neuburg am Inn - Neukirchen am Inn
10.01.2019 16:37,10.01.2019 16:34,Passau,Neuburg am Inn - Neukirchen am Inn
10.01.2019 17:48,11.01.2019 06:00,94148 Kirchham,Passau
10.01.2019 17:53,11.01.2019 06:30,94148 Kirchham,Passau
10.01.2019 18:15,14.01.2019 16:25,Passau,94148 Kirchham
10.01.2019 18:15,14.01.2019 16:20,Passau,94148 Kirchham
10.01.2019 19:06,11.01.2019 08:06,94127 Neuburg am Inn,Passau
10.01.2019 19:07,11.01.2019 08:00,94127 Neuburg am Inn,Passau
10.01.2019 19:07,11.01.2019 05:57,94127 Neuburg am Inn,Passau
10.01.2019 19:20,11.01.2019 07:20,Passau,Passau
10.01.2019 19:20,11.01.2019 08:04,Passau,Passau
10.01.2019 19:21,11.01.2019 07:20,Passau,Passau
10.01.2019 19:21,11.01.2019 08:04,Passau,Passau
10.01.2019 19:24,10.01.2019 19:24,Passau,94127 Neuburg am Inn
10.01.2019 19:24,11.01.2019 05:35,Passau,94127 Neuburg am Inn
10.01.2019 19:24,10.01.2019 19:05,Passau,94127 Neuburg am Inn
10.01.2019 19:25,10.01.2019 19:24,Passau,94127 Neuburg am Inn
10.01.2019 19:25,10.01.2019 19:24,Passau,94127 Neuburg am Inn
10.01.2019 19:25,10.01.2019 19:05,Passau,94127 Neuburg am Inn
10.01.2019 19:25,11.01.2019 05:35,Passau,94127 Neuburg am Inn
10.01.2019 19:25,10.01.2019 19:24,Passau,94127 Neuburg am Inn
10.01.2019 20:17,10.01.2019 20:17,Passau,Salzweg
10.01.2019 20:18,11.01.2019 06:37,Passau,Salzweg
10.01.2019 20:18,10.01.2019 19:16,Passau,Salzweg
10.01.2019 21:35,11.01.2019 06:00,Vilshofen an der Donau,Passau
10.01.2019 21:36,11.01.2019 07:50,Vilshofen an der Donau,Passau
10.01.2019 22:36,11.01.2019 06:00,Aldersbach,Passau
10.01.2019 23:07,11.01.2019 11:07,Fürstenzell,Passau
10.01.2019 23:07,11.01.2019 13:07,Fürstenzell,Passau
11.01.2019 07:15,11.01.2019 12:49,Passau,Neuburg am Inn - Neukirchen am Inn
11.01.2019 07:15,11.01.2019 14:53,Passau,Neuburg am Inn - Neukirchen am Inn
11.01.2019 07:15,11.01.2019 12:22,Passau,Neuburg am Inn - Neukirchen am Inn
11.01.2019 10:16,11.01.2019 16:16,Passau,Fürstenstein
11.01.2019 10:16,11.01.2019 15:29,Passau,Fürstenstein
11.01.2019 10:17,11.01.2019 12:00,Fürstenstein,Passau
11.01.2019 10:17,11.01.2019 11:21,Fürstenstein,Passau
11.01.2019 10:17,11.01.2019 14:46,Fürstenstein,Passau
11.01.2019 10:19,11.01.2019 07:11,Fürstenstein,Passau
11.01.2019 10:55,11.01.2019 13:13,Wegscheid,Passau
11.01.2019 10:55,11.01.2019 19:04,Wegscheid,Passau
11.01.2019 10:56,11.01.2019 12:21,Wegscheid,Passau
11.01.2019 13:17,11.01.2019 13:17,Passau,94127 Neuburg am Inn
11.01.2019 13:17,11.01.2019 14:37,Passau,94127 Neuburg am Inn
11.01.2019 13:18,11.01.2019 12:32,Passau,94127 Neuburg am Inn
11.01.2019 13:20,11.01.2019 13:20,Passau,94127 Neuburg am Inn
11.01.2019 13:20,11.01.2019 14:53,Passau,94127 Neuburg am Inn
11.01.2019 13:20,11.01.2019 13:20,Passau,Untergriesbach
11.01.2019 13:21,11.01.2019 12:54,Passau,Untergriesbach
11.01.2019 13:21,11.01.2019 16:00,Passau,Untergriesbach
11.01.2019 13:25,11.01.2019 15:25,Tittling,Passau
11.01.2019 13:25,11.01.2019 14:48,Tittling,Passau
11.01.2019 13:37,11.01.2019 13:37,Passau,Passau
11.01.2019 13:37,11.01.2019 13:26,Passau,Passau
11.01.2019 13:37,11.01.2019 14:23,Passau,Passau
11.01.2019 13:42,11.01.2019 13:17,Passau,94127 Neuburg am Inn
11.01.2019 15:08,11.01.2019 15:08,Passau,Fürstenstein
11.01.2019 15:08,11.01.2019 14:44,Passau,Fürstenstein
11.01.2019 15:08,11.01.2019 17:45,Passau,Fürstenstein
11.01.2019 15:17,11.01.2019 15:17,Passau,Hutthurm
11.01.2019 15:17,11.01.2019 17:21,Passau,Hutthurm
11.01.2019 15:17,11.01.2019 15:14,Passau,Hutthurm
11.01.2019 16:02,14.01.2019 14:02,Salzweg,Passau
11.01.2019 16:02,14.01.2019 16:44,Salzweg,Passau
11.01.2019 16:16,11.01.2019 17:00,Passau,Tiefenbach (Kreis Passau)
11.01.2019 16:16,11.01.2019 16:58,Passau,Tiefenbach (Kreis Passau)
11.01.2019 16:16,11.01.2019 15:23,Passau,Tiefenbach (Kreis Passau)
11.01.2019 16:37,11.01.2019 16:37,Salzweg,Passau
11.01.2019 16:37,11.01.2019 18:43,Salzweg,Passau
11.01.2019 16:37,11.01.2019 16:33,Salzweg,Passau
11.01.2019 16:39,11.01.2019 17:39,Passau,Tiefenbach (Kreis Passau)
11.01.2019 16:39,11.01.2019 17:31,Passau,Tiefenbach (Kreis Passau)
11.01.2019 16:39,11.01.2019 15:46,Passau,Tiefenbach (Kreis Passau)
11.01.2019 17:13,11.01.2019 17:13,Salzweg,Passau
11.01.2019 17:13,11.01.2019 17:04,Salzweg,Passau
11.01.2019 17:13,11.01.2019 20:51,Salzweg,Passau
11.01.2019 17:13,11.01.2019 15:40,Salzweg,Passau
11.01.2019 20:11,11.01.2019 20:11,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
11.01.2019 20:11,11.01.2019 20:01,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
11.01.2019 20:12,11.01.2019 20:12,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
11.01.2019 20:12,11.01.2019 20:01,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
11.01.2019 20:12,12.01.2019 07:43,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
12.01.2019 06:20,12.01.2019 06:20,Ruderting,Passau
12.01.2019 06:20,12.01.2019 10:16,Ruderting,Passau
12.01.2019 09:18,12.01.2019 10:00,Tittling,Passau
12.01.2019 09:18,12.01.2019 07:51,Tittling,Passau
12.01.2019 09:18,11.01.2019 16:51,Tittling,Passau
12.01.2019 09:18,12.01.2019 16:20,Tittling,Passau
12.01.2019 09:27,14.01.2019 13:25,Passau,94113 Tiefenbach
12.01.2019 09:27,14.01.2019 14:45,Passau,94113 Tiefenbach
12.01.2019 09:27,14.01.2019 12:24,Passau,94113 Tiefenbach
12.01.2019 11:54,12.01.2019 11:54,Obernzell,Passau
12.01.2019 11:54,12.01.2019 22:55,Obernzell,Passau
12.01.2019 11:54,12.01.2019 10:35,Obernzell,Passau
12.01.2019 15:08,12.01.2019 15:05,80686 München,München
12.01.2019 16:37,12.01.2019 16:37,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
12.01.2019 16:37,12.01.2019 18:31,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
12.01.2019 16:37,12.01.2019 21:09,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
12.01.2019 16:38,12.01.2019 16:01,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
12.01.2019 16:38,12.01.2019 13:26,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
12.01.2019 17:25,13.01.2019 08:25,Fürstenzell,Passau
12.01.2019 17:25,13.01.2019 07:13,Fürstenzell,Passau
12.01.2019 17:25,12.01.2019 17:12,Fürstenzell,Passau
12.01.2019 17:26,13.01.2019 13:25,Fürstenzell,Passau
12.01.2019 17:45,14.01.2019 19:00,Passau,Windorf
12.01.2019 17:45,15.01.2019 12:20,Passau,Windorf
12.01.2019 17:45,14.01.2019 18:21,Passau,Windorf
12.01.2019 18:29,12.01.2019 18:29,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
12.01.2019 18:29,12.01.2019 18:01,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
12.01.2019 18:29,12.01.2019 21:09,Neuburg am Inn - Neukirchen am Inn,94099 Ruhstorf an der Rott
13.01.2019 08:22,13.01.2019 16:21,,Passau
13.01.2019 08:22,13.01.2019 20:44,,Passau
13.01.2019 08:22,13.01.2019 14:29,,Passau
13.01.2019 13:29,13.01.2019 13:28,Passau,Passau
13.01.2019 13:29,13.01.2019 14:30,Passau,Passau
13.01.2019 13:29,13.01.2019 13:02,Passau,Passau
13.01.2019 16:56,13.01.2019 16:56,Passau,Ruhstorf a.d. Rott
13.01.2019 16:56,13.01.2019 16:05,Passau,Ruhstorf a.d. Rott
13.01.2019 16:56,13.01.2019 21:13,Passau,Ruhstorf a.d. Rott
13.01.2019 16:58,13.01.2019 16:56,Passau,Neuhaus a. Inn
13.01.2019 16:58,13.01.2019 23:03,Passau,Neuhaus a. Inn
13.01.2019 16:58,13.01.2019 16:05,Passau,Neuhaus a. Inn
13.01.2019 17:02,13.01.2019 17:02,Passau,Ruhstorf a.d. Rott
13.01.2019 17:03,13.01.2019 16:43,Passau,Ruhstorf a.d. Rott
13.01.2019 17:03,13.01.2019 22:11,Passau,Ruhstorf a.d. Rott
13.01.2019 18:17,14.01.2019 07:17,Wegscheid,Untergriesbach
13.01.2019 18:17,14.01.2019 07:01,Wegscheid,Untergriesbach
13.01.2019 18:18,14.01.2019 07:00,Wegscheid,Untergriesbach
13.01.2019 19:15,14.01.2019 16:00,Pfarrkirchen,Rotthalmünster
13.01.2019 19:15,14.01.2019 15:29,Pfarrkirchen,Rotthalmünster
13.01.2019 19:16,14.01.2019 16:00,Pfarrkirchen,Rotthalmünster
13.01.2019 19:16,14.01.2019 15:29,Pfarrkirchen,Rotthalmünster
13.01.2019 19:16,14.01.2019 20:33,Pfarrkirchen,Rotthalmünster
13.01.2019 19:18,14.01.2019 17:00,Rotthalmünster,Bad Griesbach i. Rottal
13.01.2019 20:00,13.01.2019 20:00,94161 Ruderting,Passau
13.01.2019 20:01,14.01.2019 06:47,94161 Ruderting,Passau
13.01.2019 20:01,13.01.2019 18:33,94161 Ruderting,Passau
13.01.2019 20:01,13.01.2019 10:08,94161 Ruderting,Passau
13.01.2019 20:01,13.01.2019 20:01,94161 Ruderting,Passau
13.01.2019 20:17,14.01.2019 06:40,,Passau
13.01.2019 21:18,14.01.2019 10:00,Bad Füssing,Passau
13.01.2019 21:18,14.01.2019 14:27,Bad Füssing,Passau
14.01.2019 05:52,14.01.2019 07:51,Neuburg am Inn - Neukirchen am Inn,Passau
14.01.2019 05:54,14.01.2019 17:00,Rotthalmünster,Bad Griesbach i. Rottal
14.01.2019 05:54,14.01.2019 19:50,Rotthalmünster,Bad Griesbach i. Rottal
14.01.2019 05:55,14.01.2019 16:11,Rotthalmünster,Bad Griesbach i. Rottal
14.01.2019 06:41,14.01.2019 06:41,Neukirchen vorm Wald,Passau
14.01.2019 06:41,14.01.2019 05:57,Neukirchen vorm Wald,Passau
14.01.2019 06:41,14.01.2019 08:13,Neukirchen vorm Wald,Passau
14.01.2019 06:51,14.01.2019 06:51,94127 Neuburg am Inn,Passau
14.01.2019 07:43,14.01.2019 07:43,Neuburg am Inn - Neukirchen am Inn,Passau
14.01.2019 07:43,14.01.2019 10:14,Neuburg am Inn - Neukirchen am Inn,Passau
14.01.2019 07:43,14.01.2019 07:16,Neuburg am Inn - Neukirchen am Inn,Passau
14.01.2019 10:05,28.01.2019 10:05,Bernhardswald,Passau
14.01.2019 10:05,28.01.2019 07:07,Bernhardswald,Passau
14.01.2019 10:20,15.01.2019 06:00,Salzweg,Hauzenberg
14.01.2019 10:20,14.01.2019 13:54,Salzweg,Hauzenberg
14.01.2019 10:20,15.01.2019 13:55,Salzweg,Hauzenberg
14.01.2019 10:22,15.01.2019 06:00,Salzweg,Hauzenberg
14.01.2019 10:22,14.01.2019 13:53,Salzweg,Hauzenberg
14.01.2019 10:23,16.01.2019 10:37,Salzweg,Hauzenberg
14.01.2019 10:23,14.01.2019 06:51,Salzweg,Hauzenberg
14.01.2019 10:23,14.01.2019 06:51,Salzweg,Hauzenberg
14.01.2019 10:23,14.01.2019 06:51,Salzweg,Hauzenberg
14.01.2019 10:23,14.01.2019 06:51,Salzweg,Hauzenberg
14.01.2019 10:23,14.01.2019 06:51,Salzweg,Hauzenberg
14.01.2019 10:23,14.01.2019 06:51,Salzweg,Hauzenberg
14.01.2019 10:23,14.01.2019 06:51,Salzweg,Hauzenberg
14.01.2019 10:23,14.01.2019 06:51,Salzweg,Hauzenberg
14.01.2019 10:23,14.01.2019 06:51,Salzweg,Hauzenberg
14.01.2019 10:36,14.01.2019 10:36,Salzweg,Hauzenberg
14.01.2019 10:36,14.01.2019 06:50,Salzweg,Hauzenberg
14.01.2019 10:36,14.01.2019 06:50,Salzweg,Hauzenberg
14.01.2019 10:36,14.01.2019 06:50,Salzweg,Hauzenberg
14.01.2019 10:36,14.01.2019 06:50,Salzweg,Hauzenberg
14.01.2019 10:36,14.01.2019 06:50,Salzweg,Hauzenberg
14.01.2019 10:36,14.01.2019 06:50,Salzweg,Hauzenberg
14.01.2019 10:36,14.01.2019 06:50,Salzweg,Hauzenberg
14.01.2019 11:35,14.01.2019 11:35,Untergriesbach,Wegscheid
14.01.2019 11:53,14.01.2019 11:53,Passau,Neukirchen vorm Wald
14.01.2019 11:53,14.01.2019 11:44,Passau,Neukirchen vorm Wald
14.01.2019 11:53,14.01.2019 14:00,Passau,Neukirchen vorm Wald
14.01.2019 13:29,14.01.2019 13:29,Passau,Passau
14.01.2019 13:29,14.01.2019 14:18,Passau,Passau
14.01.2019 13:30,14.01.2019 13:22,Passau,Passau
14.01.2019 13:56,20.01.2019 08:56,Fürstenzell,Ortenburg - Söldenau
14.01.2019 13:56,20.01.2019 06:55,Fürstenzell,Ortenburg - Söldenau
14.01.2019 13:56,20.01.2019 17:01,Fürstenzell,Ortenburg - Söldenau
14.01.2019 13:57,20.01.2019 13:57,Ortenburg - Söldenau,Fürstenzell
14.01.2019 13:57,20.01.2019 13:41,Ortenburg - Söldenau,Fürstenzell
14.01.2019 13:57,19.01.2019 22:23,Ortenburg - Söldenau,Fürstenzell
14.01.2019 13:58,20.01.2019 16:57,Fürstenzell,Ortenburg - Söldenau
14.01.2019 13:58,20.01.2019 20:58,Ortenburg - Söldenau,Fürstenzell
14.01.2019 13:58,20.01.2019 18:48,Ortenburg - Söldenau,Fürstenzell
14.01.2019 15:43,16.01.2019 06:36,Pocking,Passau
14.01.2019 16:43,14.01.2019 16:43,Passau,94113 Tiefenbach
14.01.2019 16:56,14.01.2019 15:00,Passau,Windorf
14.01.2019 16:56,14.01.2019 19:19,Passau,Windorf
14.01.2019 16:56,14.01.2019 14:25,Passau,Windorf
14.01.2019 17:03,14.01.2019 11:03,Passau,Windorf
14.01.2019 17:03,14.01.2019 14:26,Passau,Windorf
14.01.2019 18:54,14.01.2019 18:54,Passau,Salzweg
14.01.2019 18:54,15.01.2019 06:22,Passau,Salzweg
14.01.2019 18:54,14.01.2019 18:31,Passau,Salzweg
